ID,Text,Colour,Position,Date,Pass_Ct,Rej_Ct
7583,你们见过郑女神的腿见过郑女神的大衣见过郑女神的高跟鞋就不会不选化学,white,Bottom,"12/29/2016, 7:58:39 PM",9,0
4139,嘉华二队列,white,Bottom,"12/29/2016, 7:21:05 PM",8,0
5533,我是麦克风,blue,Top,"12/29/2016, 7:43:43 PM",8,0
427,表白钟迪飞,red,Top,"12/29/2016, 6:21:07 PM",4,0
12,苟,red,Top,"12/29/2016, 6:04:37 PM",1,0
3009,问世间扶她何物，只叫.付雷.曹巨远,green,Bottom,"12/29/2016, 7:13:14 PM",3,1
10411,沙之棱,#FFFFFF,Bottom,"12/29/2016, 8:29:00 PM",5,2
10640,表白弹丸斯超帅！！！,blue,Top,"12/29/2016, 8:40:16 PM",7,0
10212,周如辰：我还是想升华一下我们之间的感情！,white,Top,"12/29/2016, 8:23:06 PM",6,0
1555,焖鸡！焖鸡！焖鸡！焖鸡！焖鸡！,white,Bottom,"12/29/2016, 6:48:34 PM",10,0
11472,⭐️⭐️⭐️澳门第一家线上赌场开业啦⭐️⭐️⭐️,white,Top,"12/29/2016, 8:55:28 PM",3,3
6063,钟哥你的眉毛,white,Top,"12/29/2016, 7:46:59 PM",9,0
594,表白交大学长！！,white,Top,"12/29/2016, 6:23:23 PM",7,1
5904,表白我米,white,Top,"12/29/2016, 7:46:05 PM",8,0
10084,高三闵行一模物理年级平均分84………………,white,Top,"12/29/2016, 8:21:57 PM",7,0
8101,中央已经决定了,white,Top,"12/29/2016, 8:02:17 PM",9,0
6042,假猪套天下第一,white,Bottom,"12/29/2016, 7:46:49 PM",7,2
9943,学妹们来奉贤找周如辰，我是你们温暖的港湾/:showlove,green,Top,"12/29/2016, 8:20:40 PM",7,0
2965,复旦有五十多天的寒假……,red,Bottom,"12/29/2016, 7:12:43 PM",6,0
2071,方正表白pwqin,blue,Bottom,"12/29/2016, 6:59:09 PM",6,0
11875,明年再战三年！,white,Top,"12/29/2016, 9:08:22 PM",6,0
368,（）有此理,white,Top,"12/29/2016, 6:20:35 PM",4,0
5468,讲道理 还是王晓宇比较强,white,Bottom,"12/29/2016, 7:43:16 PM",7,0
12300,此生无悔入华二,white,Bottom,"12/29/2016, 9:18:01 PM",7,0
7562,身体腾空特异功能修持秘法,white,Top,"12/29/2016, 7:58:31 PM",7,2
4204,高二（十）的各位同学记得做微积分作业,white,Bottom,"12/29/2016, 7:21:39 PM",8,0
6711,表白MIT陆相蓉学姐 陈俊铭学姐 朴昭颖学姐 汪好歌学姐 朱静仪学姐！,white,Bottom,"12/29/2016, 7:52:35 PM",8,0
12154,李晔伟carry,white,Top,"12/29/2016, 9:15:17 PM",7,0
654,苟,white,Top,"12/29/2016, 6:24:44 PM",9,0
9193,良辰越苓配一脸,white,Top,"12/29/2016, 8:14:01 PM",8,0
1262,此间乐，hesisu,white,Top,"12/29/2016, 6:44:10 PM",7,0
5959,8243,red,Top,"12/29/2016, 7:46:24 PM",8,0
8724,子弹所及之处 周泽楷即是规则,white,Top,"12/29/2016, 8:08:05 PM",7,2
5792,三班蒲东QQ号：1830320105,white,Bottom,"12/29/2016, 7:45:28 PM",6,2
12258,李晔伟carry,white,Top,"12/29/2016, 9:17:21 PM",7,0
7432,华厦太可爱,white,Top,"12/29/2016, 7:57:41 PM",9,0
12102,叶果然！华立成！红围巾！,white,Top,"12/29/2016, 9:14:33 PM",6,0
9648,替高一四班吉祥物高调承包一波学姐,white,Top,"12/29/2016, 8:18:04 PM",8,0
9858,王一巨老,red,Bottom,"12/29/2016, 8:19:51 PM",7,1
572,主席唱歌,white,Top,"12/29/2016, 6:22:58 PM",9,0
10773,尹伟奇你别走我要找你！,red,Top,"12/29/2016, 8:41:59 PM",6,0
2163,华育1607！,red,Bottom,"12/29/2016, 7:03:02 PM",1,0
2337,吉尔邦颖,white,Top,"12/29/2016, 7:05:02 PM",1,0
11064,表白天上天下,white,Bottom,"12/29/2016, 8:45:36 PM",6,0
10712,你们抢顾睿祈去吧  R凡只要陈佳慧,white,Top,"12/29/2016, 8:41:11 PM",6,0
6888,刘文～染～,white,Top,"12/29/2016, 7:53:54 PM",5,1
9869,我是钱程我喜欢程文慧,white,Top,"12/29/2016, 8:20:00 PM",8,0
6620,陈俊铭，明天来我办公室——命妖,white,Top,"12/29/2016, 7:51:45 PM",8,0
2129,我爱陈谟安,white,Top,"12/29/2016, 7:01:22 PM",5,0
10403,表白1801大飞哥，洪兴帮大飞哥,white,Top,"12/29/2016, 8:28:13 PM",3,3
7651,兔子说是！🐰🐰🐰,green,Bottom,"12/29/2016, 7:59:06 PM",9,0
6183,1903撤回大队祝大家生日（划掉）新年快乐！！2017依然爱你们 ,blue,Bottom,"12/29/2016, 7:47:35 PM",9,0
4777,表白江泽民,white,Top,"12/29/2016, 7:25:25 PM",8,0
10049,金淳x？眼癌没看到呢→_→,red,Bottom,"12/29/2016, 8:21:39 PM",7,0
485,我的米哈伊尔是最厉害的@张致民,blue,Top,"12/29/2016, 6:22:11 PM",8,0
4618,表白1810唐汉古～,white,Top,"12/29/2016, 7:24:20 PM",7,0
10081,今晚我yoto就要反抗qyz,blue,Bottom,"12/29/2016, 8:21:54 PM",7,0
9802,表白金木的是谁,white,Bottom,"12/29/2016, 8:19:19 PM",8,0
6686,林在范我爱你！！！1月6号生日快乐,white,Top,"12/29/2016, 7:52:24 PM",8,0
10897,白石麻衣是我的,blue,Top,"12/29/2016, 8:43:42 PM",5,2
7611,我是李乐舒，我喜欢景旭寅,white,Bottom,"12/29/2016, 7:58:47 PM",9,0
7786,BTS,white,Top,"12/29/2016, 8:00:03 PM",9,0
9163,五月天五月天五月天,blue,Top,"12/29/2016, 8:13:45 PM",9,0
2852,兴欣之火，可以燎原!,white,Top,"12/29/2016, 7:10:34 PM",5,0
7649,金一帆学长代表1706向1804问好！,white,Bottom,"12/29/2016, 7:59:05 PM",9,0
8527,请用经济常识 分析一下本次文艺汇演对我国经济发展的作用,red,Top,"12/29/2016, 8:05:30 PM",8,0
510,苟,green,Top,"12/29/2016, 6:22:22 PM",8,0
10342,校长没穿小内内,white,Top,"12/29/2016, 8:24:47 PM",1,5
6571,表白张大同,red,Top,"12/29/2016, 7:51:14 PM",5,3
10039,表白1710致民,red,Top,"12/29/2016, 8:21:36 PM",7,0
7793,yj不服,white,Top,"12/29/2016, 8:00:06 PM",9,0
11549,大概描述一下狄里克雷怎么证？谢谢。,white,Top,"12/29/2016, 8:56:30 PM",6,0
5698,表白wqy，谁都不许和我抢qwq,white,Top,"12/29/2016, 7:44:50 PM",7,0
2038,SiC,white,Top,"12/29/2016, 6:58:41 PM",4,0
9689,六荧光棒dalao就是开场舞的CENTER!!,white,Top,"12/29/2016, 8:18:24 PM",8,0
11316,明日黄花,red,Top,"12/29/2016, 8:52:43 PM",4,2
8861,HRX远射踢飞陈灏,red,Top,"12/29/2016, 8:10:17 PM",8,1
8106,替紫竹高二(3)姜凌远征婚！！！,white,Top,"12/29/2016, 8:02:20 PM",9,0
3323,垇垇,blue,Top,"12/29/2016, 7:16:06 PM",6,1
10981,卞逸zou,white,Bottom,"12/29/2016, 8:44:27 PM",5,0
10877,我喜欢你！！！！,blue,Top,"12/29/2016, 8:43:23 PM",7,0
10556,TRANSFORMER!!!,white,Top,"12/29/2016, 8:39:09 PM",7,1
7423,我是金一帆，我喜欢秀华女神,white,Top,"12/29/2016, 7:57:37 PM",9,0
8432,嘿嘿嘿,white,Top,"12/29/2016, 8:04:49 PM",8,0
11650,害怕,red,Top,"12/29/2016, 8:59:12 PM",6,0
517,I'm angry,white,Top,"12/29/2016, 6:22:25 PM",8,0
5977,渣叔我男神,red,Bottom,"12/29/2016, 7:46:28 PM",8,0
3428,金泰亨3小时后生日快乐！！,white,Top,"12/29/2016, 7:16:45 PM",7,0
11535,1861年总理衙门建立,white,Bottom,"12/29/2016, 8:56:18 PM",5,1
5621,there are all kinds of pretty!!,red,Bottom,"12/29/2016, 7:44:21 PM",8,0
7431,刁隽宇/:xx/::,@/:!!!,white,Top,"12/29/2016, 7:57:40 PM",8,1
181,快开弹幕,green,Top,"12/29/2016, 6:08:36 PM",3,0
2165,直播,white,Top,"12/29/2016, 7:03:05 PM",4,1
10934,表白高新！！！！！！！一米八捅破天际！！！！,white,Bottom,"12/29/2016, 8:44:03 PM",5,1
935,徐弘毅你女朋友呢！,red,Top,"12/29/2016, 6:29:46 PM",7,0
5649,Memphis Is The Champion!,red,Top,"12/29/2016, 7:44:32 PM",7,0
400,徐申卓是我孙子,white,Top,"12/29/2016, 6:20:46 PM",4,1
8497,≧﹏≦,white,Bottom,"12/29/2016, 8:05:15 PM",7,1
10910,打农药吗,red,Top,"12/29/2016, 8:43:50 PM",6,1
9959,表白yy！,white,Top,"12/29/2016, 8:20:47 PM",6,1
2242,吴昊大勃勃,blue,Top,"12/29/2016, 7:03:54 PM",2,3
11390,f（2016）-f（1999）=？,white,Top,"12/29/2016, 8:54:22 PM",5,1
11562,表白王泽坤,white,Top,"12/29/2016, 8:56:50 PM",6,0
8289,不！！！黄任潇是我的！！！,blue,Top,"12/29/2016, 8:03:40 PM",8,0
11946,表白二附中！,blue,Bottom,"12/29/2016, 9:10:00 PM",6,0
2480,必须膜蛤,green,Bottom,"12/29/2016, 7:06:19 PM",6,0
2264,En Taro Tassardar,white,Bottom,"12/29/2016, 7:04:06 PM",5,0
7906,别吵了，全选数学,red,Bottom,"12/29/2016, 8:00:56 PM",9,0
3812,/::D/::D/::D/::D/::D/::D/::D/::D,red,Top,"12/29/2016, 7:18:55 PM",8,0
1695,苟利国家生死以,blue,Top,"12/29/2016, 6:49:32 PM",8,0
6946,晓鹏男神！！,blue,Top,"12/29/2016, 7:54:16 PM",8,1
12021,表白张命华!!!,green,Bottom,"12/29/2016, 9:13:00 PM",6,0
4465,表白鹿晗,white,Top,"12/29/2016, 7:23:25 PM",6,1
3423,主播！！！！！,white,Bottom,"12/29/2016, 7:16:43 PM",7,0
1372,壮我邪教,white,Top,"12/29/2016, 6:47:09 PM",9,1
11601,有此理 地制宜 不单行 如东海 之不及 之若鹜 乎者也,white,Top,"12/29/2016, 8:58:01 PM",6,0
10850,杨小鲜宿管了,blue,Top,"12/29/2016, 8:43:05 PM",5,1
1536,范恩瑜万岁,red,Top,"12/29/2016, 6:48:24 PM",10,0
10671,最新消息，今晚睡觉取消，用数学考试替代,blue,Bottom,"12/29/2016, 8:40:38 PM",7,0
16,膜法师,white,Top,"12/29/2016, 6:04:41 PM",1,0
9646,朱海阳的哲学小故事……,white,Top,"12/29/2016, 8:18:04 PM",8,0
6333,不要骚动,white,Bottom,"12/29/2016, 7:48:51 PM",7,2
2680,Tutsi cockroach ,white,Top,"12/29/2016, 7:08:11 PM",6,0
4791, 快把小蓝扔在地上,white,Top,"12/29/2016, 7:25:30 PM",8,0
5516,We miss you miss Lulu,white,Top,"12/29/2016, 7:43:37 PM",8,0
8155,顾绍琴：火星大葱。,white,Bottom,"12/29/2016, 8:02:44 PM",9,0
11191,Ich bin Schnappi,white,Top,"12/29/2016, 8:47:43 PM",3,2
5059,束玥璘！！你好可爱！！你最可爱了！,white,Top,"12/29/2016, 7:39:32 PM",9,0
6925,东哥强势表白君如！ 东哥强势表白君如！ 东哥强势表白君如！,blue,Top,"12/29/2016, 7:54:07 PM",9,0
3241,太暴力了,white,Top,"12/29/2016, 7:15:30 PM",6,1
9124,MAYDAY！！,blue,Top,"12/29/2016, 8:13:25 PM",8,0
11828,刘欢老师,white,Bottom,"12/29/2016, 9:07:31 PM",6,0
2415,弹幕弹幕,red,Top,"12/29/2016, 7:05:45 PM",5,0
4980,我选择，周杰伦老师！,red,Bottom,"12/29/2016, 7:38:22 PM",9,0
11240,我是叶倍瑜，之前几条弹幕都是伪造的，事实上我根本看不到大屏幕,white,Bottom,"12/29/2016, 8:50:23 PM",4,2
5403,张黄灏 年十八 未婚,white,Top,"12/29/2016, 7:42:33 PM",6,1
6799,🐸🐸🐸🐸,white,Top,"12/29/2016, 7:53:15 PM",6,2
11945,然而，明天还要上课,white,Bottom,"12/29/2016, 9:10:00 PM",6,0
5475,昌昌:看我明天默写难死你们,white,Top,"12/29/2016, 7:43:21 PM",7,0
4059,替紫竹高二(3)姜凌远征婚！！！,red,Top,"12/29/2016, 7:20:31 PM",7,0
9878,我才是yby,red,Top,"12/29/2016, 8:20:06 PM",7,1
4819,请让音响组把声音关小，这样下去会有危险（我知道相关知识）我来自高一五班！,red,Bottom,"12/29/2016, 7:25:43 PM",8,1
1100,徐弘毅你女朋友呢！,red,Top,"12/29/2016, 6:32:37 PM",7,0
7764,Allons enfants de la Patrie,white,Bottom,"12/29/2016, 7:59:55 PM",7,2
11644,我选择吴学良老师！,white,Bottom,"12/29/2016, 8:58:56 PM",6,0
5754,1903撤回大队祝大家生日（划掉）新年快乐！！2017依然爱你们 ,blue,Bottom,"12/29/2016, 7:45:12 PM",6,1
7204,😘😘😘刘刘刘刘刘刘刘轶轶轶轶轶轶轶洲洲洲洲洲洲洲😘😘😘,white,Top,"12/29/2016, 7:56:03 PM",8,1
9220,我是1813李子灏家长，谢谢大家对我儿子的喜爱 ,white,Top,"12/29/2016, 8:14:17 PM",6,2
6494,1801王泽宇看的口水都留我腿上了,green,Top,"12/29/2016, 7:50:15 PM",5,3
10554,心疼校长 ,white,Bottom,"12/29/2016, 8:39:07 PM",6,2
3581,哈哈哈哈哈哈表白紫竹1801,white,Bottom,"12/29/2016, 7:17:37 PM",7,0
2205,郑康欣,white,Top,"12/29/2016, 7:03:32 PM",5,0
476,我才是byz,white,Top,"12/29/2016, 6:22:07 PM",0,0
12134,表白1809史浩然！from一只小迷妹,white,Top,"12/29/2016, 9:14:54 PM",7,0
8483,罗小博是心中男神,white,Bottom,"12/29/2016, 8:05:11 PM",8,0
5043,Memphis Is The Champion!,red,Top,"12/29/2016, 7:39:23 PM",9,0
4942,小皇子表白钟哥,blue,Top,"12/29/2016, 7:34:46 PM",9,0
7897,高二选不选AP物理C？,red,Bottom,"12/29/2016, 8:00:50 PM",9,0
9617,求组队阿陆言,white,Bottom,"12/29/2016, 8:17:45 PM",7,1
2050,1907开场舞好棒,red,Bottom,"12/29/2016, 6:58:47 PM",5,0
2647,我是酒吞，表白鬼女红叶,green,Bottom,"12/29/2016, 7:07:53 PM",5,1
7984,政治大哥快出来！,white,Bottom,"12/29/2016, 8:01:29 PM",9,0
8400,优于自己的过去，做最好的自己！,white,Bottom,"12/29/2016, 8:04:34 PM",8,0
10980,吕瑞源超爱,blue,Bottom,"12/29/2016, 8:44:26 PM",5,0
2702,我喜欢李晔伟（｡ò ∀ ó｡）,white,Top,"12/29/2016, 7:08:16 PM",6,0
1490,我爱金忻淳！,red,Top,"12/29/2016, 6:48:05 PM",10,0
9536,一年了。你还记得吗,white,Bottom,"12/29/2016, 8:17:02 PM",8,0
3940,09喝冷水 冷冷喝酒精,white,Bottom,"12/29/2016, 7:19:49 PM",8,0
7052,表白吴亦凡黄子韬鹿晗金俊绵金珉硕都暻秀吴世勋边伯贤金钟大金钟仁朴灿烈张艺兴,white,Top,"12/29/2016, 7:54:57 PM",7,2
8128,张睿阳超级棒！表白阳阳！,white,Top,"12/29/2016, 8:02:32 PM",9,0
5539,大叔孙孟越征婚,red,Top,"12/29/2016, 7:43:46 PM",8,0
10815,hhhhhhh我我我,blue,Bottom,"12/29/2016, 8:42:29 PM",6,0
2506,蛤蛤蛤,blue,Bottom,"12/29/2016, 7:06:31 PM",6,0
1561,表白石昆第六遍,white,Top,"12/29/2016, 6:48:37 PM",9,0
2372,求bgm,white,Top,"12/29/2016, 7:05:21 PM",4,1
155,朱圣人,green,Top,"12/29/2016, 6:08:05 PM",4,0
4675,mayuyu一生推,white,Top,"12/29/2016, 7:24:42 PM",7,0
10882,没有妹子高,blue,Bottom,"12/29/2016, 8:43:30 PM",7,0
6521,表白MIT陆相蓉学姐 陈俊铭学姐 朴昭颖学姐 汪好歌学姐 朱静仪学姐！,white,Bottom,"12/29/2016, 7:50:35 PM",8,1
1881,舟舟帅！,white,Top,"12/29/2016, 6:56:16 PM",9,0
1875,lhz猩猩,white,Top,"12/29/2016, 6:56:14 PM",9,0
6735,立达三班报道,white,Top,"12/29/2016, 7:52:43 PM",8,0
6184,史晗我爱你！！！,red,Bottom,"12/29/2016, 7:47:36 PM",9,0
11671,1958人民英雄纪念碑建成,white,Bottom,"12/29/2016, 9:00:41 PM",7,0
1447,我为长者+1s,green,Top,"12/29/2016, 6:47:44 PM",11,0
8275,孩子们，你们能行吗,white,Bottom,"12/29/2016, 8:03:37 PM",7,1
6605,洪晓宇领舞,red,Bottom,"12/29/2016, 7:51:37 PM",8,0
8376,浦东浦东浦东,white,Bottom,"12/29/2016, 8:04:24 PM",6,2
5546,郑瑾和郑松,green,Top,"12/29/2016, 7:43:51 PM",8,0
7396,表白一切欅饭型月厨 一切理佐女士骑士玩FGO的聚聚~啵啵！！,red,Top,"12/29/2016, 7:57:25 PM",7,2
8534,黄天洋帅！！,white,Top,"12/29/2016, 8:05:34 PM",8,0
3061,高渐离与庄周的对决,white,Top,"12/29/2016, 7:13:54 PM",5,0
5056,蛤丝大二附中,white,Top,"12/29/2016, 7:39:30 PM",9,0
5733,李子灏是陳軼的 我在强调一遍,blue,Bottom,"12/29/2016, 7:45:03 PM",7,1
9131,悄咪咪表白洛神大大,red,Top,"12/29/2016, 8:13:27 PM",8,0
8316,SNH48,white,Bottom,"12/29/2016, 8:03:54 PM",7,1
10220,表白肖家芸,white,Top,"12/29/2016, 8:23:09 PM",6,0
7874,表白狐白龙信,white,Bottom,"12/29/2016, 8:00:42 PM",9,0
11327,李晔伟,white,Bottom,"12/29/2016, 8:53:00 PM",5,1
10274,1912的同学们 明天收魏公子列传啊啊啊啊啊！,white,Bottom,"12/29/2016, 8:23:38 PM",6,0
9196,前面的乔一帆，我是高英杰,blue,Top,"12/29/2016, 8:14:04 PM",8,0
9947,来自紫竹的 表白叶倍瑜！！,white,Top,"12/29/2016, 8:20:41 PM",7,0
785,中国好旁白--施怡聆,red,Top,"12/29/2016, 6:28:37 PM",11,0
5812,wsj买场地了！,red,Top,"12/29/2016, 7:45:34 PM",7,0
6229,紫竹无碳：崛起！,red,Top,"12/29/2016, 7:47:54 PM",9,0
2541,看着我，对，就是我，你没有SSR,red,Bottom,"12/29/2016, 7:06:52 PM",6,0
5050,叶嘉熙喜欢李陈彦,white,Top,"12/29/2016, 7:39:28 PM",9,0
4863,灰熊冠军 memphis grizzly!,red,Top,"12/29/2016, 7:26:28 PM",7,1
3224,前面的，交大密院暑假只有两礼拜！,red,Bottom,"12/29/2016, 7:15:20 PM",7,0
3963,表白王云飞！！,white,Top,"12/29/2016, 7:19:58 PM",6,1
6612,范思源无敌领操员舞者兼台长,white,Top,"12/29/2016, 7:51:42 PM",8,0
479,蛤蛤蛤蛤蛤蛤蛤蛤,blue,Bottom,"12/29/2016, 6:22:09 PM",5,0
4824,把默写本拿出来，number1,white,Top,"12/29/2016, 7:25:45 PM",7,1
2996,EFZ驻上海大学16届办事处发来贺电●ｖ●,green,Top,"12/29/2016, 7:13:04 PM",5,1
4233,有没有男扮女装表演啊！,white,Bottom,"12/29/2016, 7:21:54 PM",8,0
6163,lsy是帅啊,blue,Top,"12/29/2016, 7:47:28 PM",9,0
11459,冠军是长者,red,Top,"12/29/2016, 8:55:19 PM",6,0
11383,Let's rock n' roll efz ,white,Top,"12/29/2016, 8:54:10 PM",6,0
11776,承包！,red,Top,"12/29/2016, 9:06:07 PM",5,1
11452,学长华语乐坛新希望啊,white,Bottom,"12/29/2016, 8:55:11 PM",6,0
3154,同学们，用耳机塞耳朵可以降噪。,red,Bottom,"12/29/2016, 7:14:42 PM",6,1
2161,让我来朵蜜你吧,green,Top,"12/29/2016, 7:03:01 PM",1,1
10447,昌哥。我想你啦！,#FFFFFF,Top,"12/29/2016, 8:35:40 PM",6,0
6373,我是吴世晨，我不喜欢我儿子,red,Top,"12/29/2016, 7:49:09 PM",7,2
9097,表白梁乐宁！,white,Top,"12/29/2016, 8:13:09 PM",7,1
3196,Smell of cockroaches,green,Top,"12/29/2016, 7:15:07 PM",5,2
6462,表白白石麻衣 松村沙友理  斋藤飞鸟 新垣结衣 小嶋阳菜 大和田南那,blue,Top,"12/29/2016, 7:49:57 PM",6,2
8156,吴旻玥，你也可以叫她，菲律宾十七任王子！,white,Top,"12/29/2016, 8:02:44 PM",6,3
5770,1906朱海阳已名花有主，不要搞事了！,white,Top,"12/29/2016, 7:45:19 PM",7,0
4736,我爱汪好歌！！汪好歌！！,white,Bottom,"12/29/2016, 7:25:08 PM",9,0
39,后面亮瞎了！！,red,Top,"12/29/2016, 6:05:14 PM",2,0
6582,Downtown,white,Top,"12/29/2016, 7:51:25 PM",8,0
11685,1958大跃进开始,white,Bottom,"12/29/2016, 9:01:12 PM",5,2
4515,没事特洛伊希文是我的就行了,white,Top,"12/29/2016, 7:23:43 PM",7,0
2296,东山笑了,white,Bottom,"12/29/2016, 7:04:24 PM",5,0
11991,■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■,white,Top,"12/29/2016, 9:11:27 PM",4,2
4181,take it ,♂boy,red,Bottom,"12/29/2016, 7:21:28 PM",6,2
6296,陈昊，我知道头盔下面是你,red,Bottom,"12/29/2016, 7:48:31 PM",8,1
4218,有任何关于我的证据 全部删除 否则我把你r了,red,Top,"12/29/2016, 7:21:48 PM",6,1
11061,😂😂,green,Bottom,"12/29/2016, 8:45:35 PM",5,0
7243,陆沉bo,white,Bottom,"12/29/2016, 7:56:19 PM",7,2
4922,作为一个长者，交通大学发来贺电,green,Top,"12/29/2016, 7:30:51 PM",9,0
4456,张江集团万岁！！！,blue,Bottom,"12/29/2016, 7:23:21 PM",8,0
11909,谢谢大家的表白，爱你们哦——弹幕组,blue,Bottom,"12/29/2016, 9:09:06 PM",6,0
556,你们来宗央做组席,blue,Top,"12/29/2016, 6:22:43 PM",9,0
4961,量子力学还没看完怎么办!!,white,Top,"12/29/2016, 7:38:09 PM",9,0
3142,我出ur了！哈哈哈哈哈哈哈哈,white,Top,"12/29/2016, 7:14:38 PM",6,1
6297,肌肉都好发达🌚,red,Top,"12/29/2016, 7:48:32 PM",9,0
9846,手动@1813毛凯欣,blue,Bottom,"12/29/2016, 8:19:42 PM",6,2
9517,表白左边站着的有六个棒子的打尻男孩,white,Bottom,"12/29/2016, 8:16:50 PM",6,2
7293,三班小朋友你们还想玩谁😏,white,Bottom,"12/29/2016, 7:56:44 PM",9,0
3482,岂,white,Bottom,"12/29/2016, 7:17:03 PM",6,1
6075,买一个懒蛋蛋,white,Top,"12/29/2016, 7:47:04 PM",8,1
5765,钱程大危机,white,Top,"12/29/2016, 7:45:17 PM",7,0
7965,表白人渣璐,white,Bottom,"12/29/2016, 8:01:20 PM",8,1
8036,表白高一（3）红裙子的女生,red,Top,"12/29/2016, 8:01:50 PM",9,0
788,李子灏,green,Bottom,"12/29/2016, 6:28:38 PM",11,0
9696,lrf说蒲东是她的,white,Top,"12/29/2016, 8:18:28 PM",7,1
8841,弹幕,white,Bottom,"12/29/2016, 8:09:53 PM",7,2
7450,软妹云,white,Top,"12/29/2016, 7:57:49 PM",8,1
3709,星际迷航好好好,blue,Top,"12/29/2016, 7:18:20 PM",5,1
11777,【手动尖叫】,white,Top,"12/29/2016, 9:06:08 PM",6,0
8032,表白紫竹高二四班蛋蛋小仙女,red,Top,"12/29/2016, 8:01:48 PM",9,0
8800,阿富汗的孩子在吃草,red,Top,"12/29/2016, 8:09:11 PM",9,0
9986,为什么会有男生跳这个,red,Bottom,"12/29/2016, 8:21:06 PM",6,1
623,我是1607朱泽宇,#FFFFFF,Top,"12/29/2016, 6:23:48 PM",9,1
5094,柯西不等式的混合功效,red,Top,"12/29/2016, 7:39:51 PM",9,0
10106,表白高宇杰,white,Bottom,"12/29/2016, 8:22:07 PM",7,0
7767,二次项系数要讨论我说过多少遍了 我真的很失落的 我不知道该怎么教你们,red,Top,"12/29/2016, 7:59:56 PM",9,0
8993,表白梁乐宁！,white,Top,"12/29/2016, 8:12:11 PM",8,0
11762,表白所有弹幕组！弹幕组超棒！,red,Bottom,"12/29/2016, 9:05:45 PM",6,0
319,好棒的节目！！,green,Top,"12/29/2016, 6:20:18 PM",4,0
1813,一模＋100分,red,Top,"12/29/2016, 6:52:22 PM",7,0
7526,zbr:什么味道,white,Top,"12/29/2016, 7:58:19 PM",9,0
7855,世界外国语中学的学弟学妹们新年快乐！,white,Bottom,"12/29/2016, 8:00:32 PM",9,0
6358,肖雨彤我喜欢你啊,white,Bottom,"12/29/2016, 7:49:03 PM",9,0
3949,风劲角弓鸣，霸王猎维辰,blue,Top,"12/29/2016, 7:19:53 PM",6,1
6177,Should rehabilitation be prioritized...,red,Top,"12/29/2016, 7:47:32 PM",9,0
721,虽然不在现场 但还是想发弹幕玩啊qwq,green,Top,"12/29/2016, 6:27:56 PM",11,0
5749,麒麟双臂,white,Top,"12/29/2016, 7:45:10 PM",6,1
9709,叶倍瑜是我的不许抢！！！是我的,red,Bottom,"12/29/2016, 8:18:35 PM",8,0
3135,表白李君儒（我是谁大家都知道）,green,Bottom,"12/29/2016, 7:14:34 PM",7,0
7124,淑妍赛高淑妍赛高淑妍赛高!!!!,white,Top,"12/29/2016, 7:55:25 PM",9,0
9941,金木叫jck,red,Bottom,"12/29/2016, 8:20:37 PM",7,1
7443,表白会堂两楼最右边第二排第一个人,white,Bottom,"12/29/2016, 7:57:45 PM",9,0
9813,钟纪萌宝宝！❤️,white,Top,"12/29/2016, 8:19:22 PM",8,0
4509,表白放音乐的妹子,blue,Bottom,"12/29/2016, 7:23:41 PM",8,0
204,弹幕嗨起来！,green,Bottom,"12/29/2016, 6:14:03 PM",7,0
9490,往上扔荧光棒啊,white,Top,"12/29/2016, 8:16:35 PM",8,0
159,此生无悔入华二！！,white,Top,"12/29/2016, 6:08:11 PM",4,0
9043,1912荧光棒没了1912荧光棒没了1912荧光棒没了1912荧光棒没了,white,Bottom,"12/29/2016, 8:12:39 PM",7,1
4191,且偷生 欲熏心 破家亡 破人亡 不如死 里逃生 貌取人,blue,Bottom,"12/29/2016, 7:21:35 PM",6,2
1471,学霸在哪里,red,Top,"12/29/2016, 6:47:56 PM",10,0
10138,1903黄依颖！跳完了你就和鳗鱼喜结连理发喜蛋算了,green,Top,"12/29/2016, 8:22:25 PM",7,0
9532,表白周济天，我是杨立松,white,Bottom,"12/29/2016, 8:16:58 PM",8,0
244,弹幕在哪里！！,white,Top,"12/29/2016, 6:19:17 PM",7,0
3171,续一秒,red,Top,"12/29/2016, 7:14:54 PM",7,0
10838,妈的周轲挡我刘舒健,white,Top,"12/29/2016, 8:42:43 PM",5,1
9159,王巳震，我爱数学，更爱你啊,white,Bottom,"12/29/2016, 8:13:44 PM",9,0
5932,还没我唱得好,white,Top,"12/29/2016, 7:46:17 PM",7,1
270,1803潘巨杰强无敌,green,Top,"12/29/2016, 6:19:58 PM",4,0
2322,我爱1705胡家扬,white,Top,"12/29/2016, 7:04:49 PM",5,0
2458,高三境外班班主任去陪老公了,white,Top,"12/29/2016, 7:06:07 PM",6,0
2166,清泉真棒,red,Top,"12/29/2016, 7:03:06 PM",3,2
9356,表白五月天,white,Top,"12/29/2016, 8:15:29 PM",9,0
4514,张江万岁✧*。٩(ˊωˋ*)و✧*。,white,Top,"12/29/2016, 7:23:42 PM",7,0
11462,章子怡！,white,Top,"12/29/2016, 8:55:24 PM",6,0
11900,大合唱：团结就是力量,white,Bottom,"12/29/2016, 9:08:50 PM",6,0
93,苟利国家生死以,white,Top,"12/29/2016, 6:05:54 PM",2,0
